season,GW,team,opponent_team,fixture,round,was_home,team_score,opponent_score,Goal Difference
2022-23,20,Wolves,West Ham,200,20,TRUE,1,0,1
2022-23,21,Man Utd,Arsenal,201,21,FALSE,2,3,-1
2022-23,21,Arsenal,Man Utd,201,21,TRUE,3,2,1
2022-23,21,Bournemouth,Nott'm Forest,202,21,TRUE,1,1,0
2022-23,21,Nott'm Forest,Bournemouth,202,21,FALSE,1,1,0
2022-23,21,Newcastle,Crystal Palace,203,21,FALSE,0,0,0
2022-23,21,Crystal Palace,Newcastle,203,21,TRUE,0,0,0
2022-23,21,Fulham,Spurs,204,21,TRUE,0,1,-1
2022-23,21,Spurs,Fulham,204,21,FALSE,1,0,1
2022-23,21,Leeds,Brentford,205,21,TRUE,0,0,0
2022-23,21,Brentford,Leeds,205,21,FALSE,0,0,0
2022-23,21,Leicester,Brighton,206,21,TRUE,2,2,0
2022-23,21,Brighton,Leicester,206,21,FALSE,2,2,0
2022-23,21,Chelsea,Liverpool,207,21,FALSE,0,0,0
2022-23,21,Liverpool,Chelsea,207,21,TRUE,0,0,0
2022-23,21,Man City,Wolves,208,21,TRUE,3,0,3
2022-23,21,Wolves,Man City,208,21,FALSE,0,3,-3
2022-23,21,Southampton,Aston Villa,209,21,TRUE,0,1,-1
2022-23,21,Aston Villa,Southampton,209,21,FALSE,1,0,1
2022-23,21,West Ham,Everton,210,21,TRUE,2,0,2
2022-23,21,Everton,West Ham,210,21,FALSE,0,2,-2
2022-23,22,Leeds,Man Utd,76,22,FALSE,2,2,0
2022-23,22,Man Utd,Leeds,76,22,TRUE,2,2,0
2022-23,22,Leicester,Aston Villa,211,22,FALSE,4,2,2
2022-23,22,Aston Villa,Leicester,211,22,TRUE,2,4,-2
2022-23,22,Southampton,Brentford,212,22,FALSE,0,3,-3
2022-23,22,Brentford,Southampton,212,22,TRUE,3,0,3
2022-23,22,Bournemouth,Brighton,213,22,FALSE,0,1,-1
2022-23,22,Brighton,Bournemouth,213,22,TRUE,1,0,1
2022-23,22,Chelsea,Fulham,214,22,TRUE,0,0,0
2022-23,22,Fulham,Chelsea,214,22,FALSE,0,0,0
2022-23,22,Arsenal,Everton,215,22,FALSE,0,1,-1
2022-23,22,Everton,Arsenal,215,22,TRUE,1,0,1
2022-23,22,Crystal Palace,Man Utd,216,22,FALSE,1,2,-1
2022-23,22,Man Utd,Crystal Palace,216,22,TRUE,2,1,1
2022-23,22,Newcastle,West Ham,217,22,TRUE,1,1,0
2022-23,22,West Ham,Newcastle,217,22,FALSE,1,1,0
2022-23,22,Nott'm Forest,Leeds,218,22,TRUE,1,0,1
2022-23,22,Leeds,Nott'm Forest,218,22,FALSE,0,1,-1
2022-23,22,Man City,Spurs,219,22,FALSE,0,1,-1
2022-23,22,Spurs,Man City,219,22,TRUE,1,0,1
2022-23,22,Liverpool,Wolves,220,22,FALSE,0,3,-3
2022-23,22,Wolves,Liverpool,220,22,TRUE,3,0,3
2022-23,23,Man City,Arsenal,111,23,FALSE,3,1,2
2022-23,23,Arsenal,Man City,111,23,TRUE,1,3,-2
2022-23,23,Arsenal,Brentford,221,23,TRUE,1,1,0
2022-23,23,Brentford,Arsenal,221,23,FALSE,1,1,0
2022-23,23,Bournemouth,Newcastle,222,23,TRUE,1,1,0
2022-23,23,Newcastle,Bournemouth,222,23,FALSE,1,1,0
2022-23,23,Crystal Palace,Brighton,223,23,TRUE,1,1,0
2022-23,23,Brighton,Crystal Palace,223,23,FALSE,1,1,0
2022-23,23,Nott'm Forest,Fulham,224,23,FALSE,0,2,-2
2022-23,23,Fulham,Nott'm Forest,224,23,TRUE,2,0,2
2022-23,23,Leeds,Man Utd,225,23,TRUE,0,2,-2
2022-23,23,Man Utd,Leeds,225,23,FALSE,2,0,2
2022-23,23,Leicester,Spurs,226,23,TRUE,4,1,3
2022-23,23,Spurs,Leicester,226,23,FALSE,1,4,-3
2022-23,23,Liverpool,Everton,227,23,TRUE,2,0,2
2022-23,23,Everton,Liverpool,227,23,FALSE,0,2,-2
2022-23,23,Man City,Aston Villa,228,23,TRUE,3,1,2
2022-23,23,Aston Villa,Man City,228,23,FALSE,1,3,-2
2022-23,23,Southampton,Wolves,229,23,TRUE,1,2,-1
2022-23,23,Wolves,Southampton,229,23,FALSE,2,1,1
2022-23,23,Chelsea,West Ham,230,23,FALSE,1,1,0
2022-23,23,West Ham,Chelsea,230,23,TRUE,1,1,0
2022-23,24,Arsenal,Aston Villa,231,24,FALSE,4,2,2
2022-23,24,Aston Villa,Arsenal,231,24,TRUE,2,4,-2
2022-23,24,Crystal Palace,Brentford,232,24,FALSE,1,1,0
2022-23,24,Brentford,Crystal Palace,232,24,TRUE,1,1,0
2022-23,24,Fulham,Brighton,233,24,FALSE,1,0,1
2022-23,24,Brighton,Fulham,233,24,TRUE,0,1,-1
2022-23,24,Southampton,Chelsea,234,24,FALSE,1,0,1
2022-23,24,Chelsea,Southampton,234,24,TRUE,0,1,-1
2022-23,24,Leeds,Everton,235,24,FALSE,0,1,-1
2022-23,24,Everton,Leeds,235,24,TRUE,1,0,1
2022-23,24,Leicester,Man Utd,236,24,FALSE,0,3,-3
2022-23,24,Man Utd,Leicester,236,24,TRUE,3,0,3
2022-23,24,Newcastle,Liverpool,237,24,TRUE,0,2,-2
2022-23,24,Liverpool,Newcastle,237,24,FALSE,2,0,2
2022-23,24,Nott'm Forest,Man City,238,24,TRUE,1,1,0
2022-23,24,Man City,Nott'm Forest,238,24,FALSE,1,1,0
2022-23,24,West Ham,Spurs,239,24,FALSE,0,2,-2
2022-23,24,Spurs,West Ham,239,24,TRUE,2,0,2
2022-23,24,Bournemouth,Wolves,240,24,FALSE,1,0,1
2022-23,24,Wolves,Bournemouth,240,24,TRUE,0,1,-1
2022-23,25,Arsenal,Everton,61,25,TRUE,4,0,4
2022-23,25,Everton,Arsenal,61,25,FALSE,0,4,-4
2022-23,25,Liverpool,Wolves,67,25,TRUE,2,0,2
2022-23,25,Wolves,Liverpool,67,25,FALSE,0,2,-2
2022-23,25,Bournemouth,Man City,241,25,TRUE,1,4,-3
2022-23,25,Man City,Bournemouth,241,25,FALSE,4,1,3
2022-23,25,Crystal Palace,Liverpool,242,25,TRUE,0,0,0
2022-23,25,Liverpool,Crystal Palace,242,25,FALSE,0,0,0
2022-23,25,Aston Villa,Everton,243,25,FALSE,2,0,2
2022-23,25,Everton,Aston Villa,243,25,TRUE,0,2,-2
2022-23,25,Fulham,Wolves,244,25,TRUE,1,1,0
2022-23,25,Wolves,Fulham,244,25,FALSE,1,1,0
2022-23,25,Southampton,Leeds,245,25,FALSE,0,1,-1
2022-23,25,Leeds,Southampton,245,25,TRUE,1,0,1
2022-23,25,Leicester,Arsenal,246,25,TRUE,0,1,-1
2022-23,25,Arsenal,Leicester,246,25,FALSE,1,0,1
2022-23,25,Chelsea,Spurs,249,25,FALSE,0,2,-2
2022-23,25,Spurs,Chelsea,249,25,TRUE,2,0,2
2022-23,25,Nott'm Forest,West Ham,250,25,FALSE,0,4,-4
2022-23,25,West Ham,Nott'm Forest,250,25,TRUE,4,0,4
2022-23,26,Bournemouth,Arsenal,251,26,FALSE,2,3,-1
2022-23,26,Arsenal,Bournemouth,251,26,TRUE,3,2,1
2022-23,26,Crystal Palace,Aston Villa,252,26,FALSE,0,1,-1
2022-23,26,Aston Villa,Crystal Palace,252,26,TRUE,1,0,1
2022-23,26,Fulham,Brentford,253,26,FALSE,2,3,-1
2022-23,26,Brentford,Fulham,253,26,TRUE,3,2,1
2022-23,26,West Ham,Brighton,254,26,FALSE,0,4,-4
2022-23,26,Brighton,West Ham,254,26,TRUE,4,0,4
2022-23,26,Chelsea,Leeds,255,26,TRUE,1,0,1
2022-23,26,Leeds,Chelsea,255,26,FALSE,0,1,-1
2022-23,26,Liverpool,Man Utd,256,26,TRUE,7,0,7
2022-23,26,Man Utd,Liverpool,256,26,FALSE,0,7,-7
2022-23,26,Newcastle,Man City,257,26,FALSE,0,2,-2
2022-23,26,Man City,Newcastle,257,26,TRUE,2,0,2
2022-23,26,Nott'm Forest,Everton,258,26,TRUE,2,2,0
2022-23,26,Everton,Nott'm Forest,258,26,FALSE,2,2,0
2022-23,26,Southampton,Leicester,259,26,TRUE,1,0,1
2022-23,26,Leicester,Southampton,259,26,FALSE,0,1,-1
2022-23,26,Spurs,Wolves,260,26,FALSE,0,1,-1
2022-23,26,Wolves,Spurs,260,26,TRUE,1,0,1
2022-23,27,Southampton,Brentford,69,27,TRUE,0,2,-2
2022-23,27,Brentford,Southampton,69,27,FALSE,2,0,2
2022-23,27,Crystal Palace,Brighton,73,27,FALSE,0,1,-1
2022-23,27,Brighton,Crystal Palace,73,27,TRUE,1,0,1
2022-23,27,Bournemouth,Liverpool,261,27,TRUE,1,0,1
2022-23,27,Liverpool,Bournemouth,261,27,FALSE,0,1,-1
2022-23,27,Crystal Palace,Man City,262,27,TRUE,0,1,-1
2022-23,27,Man City,Crystal Palace,262,27,FALSE,1,0,1
2022-23,27,Everton,Brentford,263,27,TRUE,1,0,1
2022-23,27,Brentford,Everton,263,27,FALSE,0,1,-1
2022-23,27,Fulham,Arsenal,264,27,TRUE,0,3,-3
2022-23,27,Arsenal,Fulham,264,27,FALSE,3,0,3
2022-23,27,Leeds,Brighton,265,27,TRUE,2,2,0
2022-23,27,Brighton,Leeds,265,27,FALSE,2,2,0
2022-23,27,Chelsea,Leicester,266,27,FALSE,3,1,2
2022-23,27,Leicester,Chelsea,266,27,TRUE,1,3,-2
2022-23,27,Southampton,Man Utd,267,27,FALSE,0,0,0
2022-23,27,Man Utd,Southampton,267,27,TRUE,0,0,0
2022-23,27,Newcastle,Wolves,268,27,TRUE,2,1,1
2022-23,27,Wolves,Newcastle,268,27,FALSE,1,2,-1
2022-23,27,Nott'm Forest,Spurs,269,27,FALSE,1,3,-2
2022-23,27,Spurs,Nott'm Forest,269,27,TRUE,3,1,2
2022-23,27,West Ham,Aston Villa,270,27,TRUE,1,1,0
2022-23,27,Aston Villa,West Ham,270,27,FALSE,1,1,0
2022-23,28,Crystal Palace,Arsenal,271,28,FALSE,1,4,-3
2022-23,28,Arsenal,Crystal Palace,271,28,TRUE,4,1,3
2022-23,28,Bournemouth,Aston Villa,272,28,FALSE,0,3,-3
2022-23,28,Aston Villa,Bournemouth,272,28,TRUE,3,0,3
2022-23,28,Leicester,Brentford,273,28,FALSE,1,1,0
2022-23,28,Brentford,Leicester,273,28,TRUE,1,1,0
2022-23,28,Chelsea,Everton,275,28,TRUE,2,2,0
2022-23,28,Everton,Chelsea,275,28,FALSE,2,2,0
2022-23,28,Newcastle,Nott'm Forest,278,28,FALSE,2,1,1
2022-23,28,Nott'm Forest,Newcastle,278,28,TRUE,1,2,-1
2022-23,28,Southampton,Spurs,279,28,TRUE,3,3,0
2022-23,28,Spurs,Southampton,279,28,FALSE,3,3,0
2022-23,28,Leeds,Wolves,280,28,FALSE,4,2,2
2022-23,28,Wolves,Leeds,280,28,TRUE,2,4,-2
2022-23,29,Bournemouth,Brighton,62,29,TRUE,0,2,-2
2022-23,29,Brighton,Bournemouth,62,29,FALSE,2,0,2
2022-23,29,Nott'm Forest,Leeds,65,29,FALSE,1,2,-1
2022-23,29,Leeds,Nott'm Forest,65,29,TRUE,2,1,1
2022-23,29,Leicester,Aston Villa,66,29,TRUE,1,2,-1
2022-23,29,Aston Villa,Leicester,66,29,FALSE,2,1,1
2022-23,29,Newcastle,West Ham,70,29,FALSE,5,1,4
2022-23,29,West Ham,Newcastle,70,29,TRUE,1,5,-4
2022-23,29,Chelsea,Liverpool,74,29,TRUE,0,0,0
2022-23,29,Liverpool,Chelsea,74,29,FALSE,0,0,0
2022-23,29,Man Utd,Brentford,247,29,TRUE,1,0,1
2022-23,29,Brentford,Man Utd,247,29,FALSE,0,1,-1
2022-23,29,Leeds,Arsenal,281,29,FALSE,1,4,-3
2022-23,29,Arsenal,Leeds,281,29,TRUE,4,1,3
2022-23,29,Bournemouth,Fulham,282,29,TRUE,2,1,1
2022-23,29,Fulham,Bournemouth,282,29,FALSE,1,2,-1
2022-23,29,Brighton,Brentford,283,29,TRUE,3,3,0
2022-23,29,Brentford,Brighton,283,29,FALSE,3,3,0
2022-23,29,Chelsea,Aston Villa,284,29,TRUE,0,2,-2
2022-23,29,Aston Villa,Chelsea,284,29,FALSE,2,0,2
2022-23,29,Leicester,Crystal Palace,285,29,FALSE,1,2,-1
2022-23,29,Crystal Palace,Leicester,285,29,TRUE,2,1,1
2022-23,29,Spurs,Everton,286,29,FALSE,1,1,0
2022-23,29,Everton,Spurs,286,29,TRUE,1,1,0
2022-23,29,Liverpool,Man City,287,29,FALSE,1,4,-3
2022-23,29,Man City,Liverpool,287,29,TRUE,4,1,3
2022-23,29,Newcastle,Man Utd,288,29,TRUE,2,0,2
2022-23,29,Man Utd,Newcastle,288,29,FALSE,0,2,-2
2022-23,29,Nott'm Forest,Wolves,289,29,TRUE,1,1,0
2022-23,29,Wolves,Nott'm Forest,289,29,FALSE,1,1,0
2022-23,29,Southampton,West Ham,290,29,FALSE,0,1,-1
2022-23,29,West Ham,Southampton,290,29,TRUE,1,0,1
2022-23,30,Nott'm Forest,Aston Villa,291,30,FALSE,0,2,-2
2022-23,30,Aston Villa,Nott'm Forest,291,30,TRUE,2,0,2
2022-23,30,Newcastle,Brentford,292,30,FALSE,2,1,1
2022-23,30,Brentford,Newcastle,292,30,TRUE,1,2,-1
2022-23,30,West Ham,Fulham,293,30,FALSE,1,0,1
2022-23,30,Fulham,West Ham,293,30,TRUE,0,1,-1
2022-23,30,Crystal Palace,Leeds,294,30,FALSE,5,1,4
2022-23,30,Leeds,Crystal Palace,294,30,TRUE,1,5,-4
2022-23,30,Bournemouth,Leicester,295,30,FALSE,1,0,1
2022-23,30,Leicester,Bournemouth,295,30,TRUE,0,1,-1
2022-23,30,Liverpool,Arsenal,296,30,TRUE,2,2,0
2022-23,30,Arsenal,Liverpool,296,30,FALSE,2,2,0
2022-23,30,Man Utd,Everton,297,30,TRUE,2,0,2
2022-23,30,Everton,Man Utd,297,30,FALSE,0,2,-2
2022-23,30,Southampton,Man City,298,30,TRUE,1,4,-3
2022-23,30,Man City,Southampton,298,30,FALSE,4,1,3
2022-23,30,Brighton,Spurs,299,30,FALSE,1,2,-1
2022-23,30,Spurs,Brighton,299,30,TRUE,2,1,1
2022-23,30,Chelsea,Wolves,300,30,FALSE,0,1,-1
2022-23,30,Wolves,Chelsea,300,30,TRUE,1,0,1
2022-23,31,Newcastle,Aston Villa,301,31,FALSE,0,3,-3
2022-23,31,Aston Villa,Newcastle,301,31,TRUE,3,0,3
2022-23,31,Chelsea,Brighton,302,31,TRUE,1,2,-1
2022-23,31,Brighton,Chelsea,302,31,FALSE,2,1,1
2022-23,31,Fulham,Everton,303,31,FALSE,3,1,2
2022-23,31,Everton,Fulham,303,31,TRUE,1,3,-2
2022-23,31,Liverpool,Leeds,304,31,FALSE,6,1,5
2022-23,31,Leeds,Liverpool,304,31,TRUE,1,6,-5
2022-23,31,Leicester,Man City,305,31,FALSE,1,3,-2
2022-23,31,Man City,Leicester,305,31,TRUE,3,1,2
2022-23,31,Nott'm Forest,Man Utd,306,31,TRUE,0,2,-2
2022-23,31,Man Utd,Nott'm Forest,306,31,FALSE,2,0,2
2022-23,31,Southampton,Crystal Palace,307,31,TRUE,0,2,-2
2022-23,31,Crystal Palace,Southampton,307,31,FALSE,2,0,2
2022-23,31,Bournemouth,Spurs,308,31,FALSE,3,2,1
2022-23,31,Spurs,Bournemouth,308,31,TRUE,2,3,-1
2022-23,31,West Ham,Arsenal,309,31,TRUE,2,2,0
2022-23,31,Arsenal,West Ham,309,31,FALSE,2,2,0
2022-23,31,Brentford,Wolves,310,31,FALSE,0,2,-2
2022-23,31,Wolves,Brentford,310,31,TRUE,2,0,2
2022-23,32,Southampton,Arsenal,311,32,FALSE,3,3,0
2022-23,32,Arsenal,Southampton,311,32,TRUE,3,3,0
2022-23,32,Bournemouth,West Ham,312,32,TRUE,0,4,-4
2022-23,32,West Ham,Bournemouth,312,32,FALSE,4,0,4
2022-23,32,Aston Villa,Brentford,313,32,FALSE,1,1,0
2022-23,32,Brentford,Aston Villa,313,32,TRUE,1,1,0
2022-23,32,Crystal Palace,Everton,315,32,TRUE,0,0,0
2022-23,32,Everton,Crystal Palace,315,32,FALSE,0,0,0
2022-23,32,Leeds,Fulham,316,32,FALSE,1,2,-1
2022-23,32,Fulham,Leeds,316,32,TRUE,2,1,1
2022-23,32,Leicester,Wolves,317,32,TRUE,2,1,1
2022-23,32,Wolves,Leicester,317,32,FALSE,1,2,-1
2022-23,32,Nott'm Forest,Liverpool,318,32,FALSE,2,3,-1
2022-23,32,Liverpool,Nott'm Forest,318,32,TRUE,3,2,1
2022-23,32,Newcastle,Spurs,320,32,TRUE,6,1,5
2022-23,32,Spurs,Newcastle,320,32,FALSE,1,6,-5
2022-23,33,Fulham,Aston Villa,321,33,FALSE,0,1,-1
2022-23,33,Aston Villa,Fulham,321,33,TRUE,1,0,1
2022-23,33,Newcastle,Everton,322,33,FALSE,4,1,3
2022-23,33,Everton,Newcastle,322,33,TRUE,1,4,-3
2022-23,33,Leicester,Leeds,323,33,FALSE,1,1,0
2022-23,33,Leeds,Leicester,323,33,TRUE,1,1,0
2022-23,33,Nott'm Forest,Brighton,324,33,TRUE,3,1,2
2022-23,33,Brighton,Nott'm Forest,324,33,FALSE,1,3,-2
2022-23,33,Man Utd,Spurs,325,33,FALSE,2,2,0
2022-23,33,Spurs,Man Utd,325,33,TRUE,2,2,0
2022-23,33,West Ham,Liverpool,326,33,TRUE,1,2,-1
2022-23,33,Liverpool,West Ham,326,33,FALSE,2,1,1
2022-23,33,Crystal Palace,Wolves,327,33,FALSE,0,2,-2
2022-23,33,Wolves,Crystal Palace,327,33,TRUE,2,0,2
2022-23,33,Chelsea,Brentford,328,33,TRUE,0,2,-2
2022-23,33,Brentford,Chelsea,328,33,FALSE,2,0,2
2022-23,33,Man City,Arsenal,329,33,TRUE,4,1,3
2022-23,33,Arsenal,Man City,329,33,FALSE,1,4,-3
2022-23,33,Southampton,Bournemouth,330,33,TRUE,0,1,-1
2022-23,33,Bournemouth,Southampton,330,33,FALSE,1,0,1
2022-23,34,Brighton,Man Utd,274,34,TRUE,1,0,1
2022-23,34,Man Utd,Brighton,274,34,FALSE,0,1,-1
2022-23,34,Liverpool,Fulham,276,34,TRUE,1,0,1
2022-23,34,Fulham,Liverpool,276,34,FALSE,0,1,-1
2022-23,34,West Ham,Man City,277,34,FALSE,0,3,-3
2022-23,34,Man City,West Ham,277,34,TRUE,3,0,3
2022-23,34,Chelsea,Arsenal,331,34,FALSE,1,3,-2
2022-23,34,Arsenal,Chelsea,331,34,TRUE,3,1,2
2022-23,34,Bournemouth,Leeds,332,34,TRUE,4,1,3
2022-23,34,Leeds,Bournemouth,332,34,FALSE,1,4,-3
2022-23,34,Nott'm Forest,Brentford,333,34,FALSE,1,2,-1
2022-23,34,Brentford,Nott'm Forest,333,34,TRUE,2,1,1
2022-23,34,Brighton,Wolves,334,34,TRUE,6,0,6
2022-23,34,Wolves,Brighton,334,34,FALSE,0,6,-6
2022-23,34,Crystal Palace,West Ham,335,34,TRUE,4,3,1
2022-23,34,West Ham,Crystal Palace,335,34,FALSE,3,4,-1
2022-23,34,Fulham,Man City,336,34,TRUE,1,2,-1
2022-23,34,Man City,Fulham,336,34,FALSE,2,1,1
2022-23,34,Leicester,Everton,337,34,TRUE,2,2,0
2022-23,34,Everton,Leicester,337,34,FALSE,2,2,0
2022-23,34,Liverpool,Spurs,338,34,TRUE,4,3,1
2022-23,34,Spurs,Liverpool,338,34,FALSE,3,4,-1
2022-23,34,Man Utd,Aston Villa,339,34,TRUE,1,0,1
2022-23,34,Aston Villa,Man Utd,339,34,FALSE,0,1,-1
2022-23,34,Southampton,Newcastle,340,34,FALSE,1,3,-2
2022-23,34,Newcastle,Southampton,340,34,TRUE,3,1,2
2022-23,35,Bournemouth,Chelsea,341,35,TRUE,1,3,-2
2022-23,35,Chelsea,Bournemouth,341,35,FALSE,3,1,2
2022-23,35,Brighton,Everton,342,35,TRUE,1,5,-4
2022-23,35,Everton,Brighton,342,35,FALSE,5,1,4
2022-23,35,Leicester,Fulham,343,35,FALSE,3,5,-2
2022-23,35,Fulham,Leicester,343,35,TRUE,5,3,2
2022-23,35,Liverpool,Brentford,344,35,TRUE,1,0,1
2022-23,35,Brentford,Liverpool,344,35,FALSE,0,1,-1
2022-23,35,Leeds,Man City,345,35,FALSE,1,2,-1
2022-23,35,Man City,Leeds,345,35,TRUE,2,1,1
2022-23,35,Newcastle,Arsenal,346,35,TRUE,0,2,-2
2022-23,35,Arsenal,Newcastle,346,35,FALSE,2,0,2
2022-23,35,Southampton,Nott'm Forest,347,35,FALSE,3,4,-1
2022-23,35,Nott'm Forest,Southampton,347,35,TRUE,4,3,1
2022-23,35,Crystal Palace,Spurs,348,35,FALSE,0,1,-1
2022-23,35,Spurs,Crystal Palace,348,35,TRUE,1,0,1
2022-23,35,West Ham,Man Utd,349,35,TRUE,1,0,1
2022-23,35,Man Utd,West Ham,349,35,FALSE,0,1,-1
2022-23,35,Aston Villa,Wolves,350,35,FALSE,0,1,-1
2022-23,35,Wolves,Aston Villa,350,35,TRUE,1,0,1
2022-23,36,Newcastle,Brighton,248,36,TRUE,4,1,3
2022-23,36,Brighton,Newcastle,248,36,FALSE,1,4,-3
2022-23,36,Brighton,Arsenal,351,36,FALSE,3,0,3
2022-23,36,Arsenal,Brighton,351,36,TRUE,0,3,-3
2022-23,36,Spurs,Aston Villa,352,36,FALSE,1,2,-1
2022-23,36,Aston Villa,Spurs,352,36,TRUE,2,1,1
2022-23,36,West Ham,Brentford,353,36,FALSE,0,2,-2
2022-23,36,Brentford,West Ham,353,36,TRUE,2,0,2
2022-23,36,Chelsea,Nott'm Forest,354,36,TRUE,2,2,0
2022-23,36,Nott'm Forest,Chelsea,354,36,FALSE,2,2,0
2022-23,36,Bournemouth,Crystal Palace,355,36,FALSE,0,2,-2
2022-23,36,Crystal Palace,Bournemouth,355,36,TRUE,2,0,2
2022-23,36,Man City,Everton,356,36,FALSE,3,0,3
2022-23,36,Everton,Man City,356,36,TRUE,0,3,-3
2022-23,36,Newcastle,Leeds,357,36,FALSE,2,2,0
2022-23,36,Leeds,Newcastle,357,36,TRUE,2,2,0
2022-23,36,Leicester,Liverpool,358,36,TRUE,0,3,-3
2022-23,36,Liverpool,Leicester,358,36,FALSE,3,0,3
2022-23,36,Man Utd,Wolves,359,36,TRUE,2,0,2
2022-23,36,Wolves,Man Utd,359,36,FALSE,0,2,-2
2022-23,36,Southampton,Fulham,360,36,TRUE,0,2,-2
2022-23,36,Fulham,Southampton,360,36,FALSE,2,0,2
2022-23,37,Brighton,Man City,314,37,TRUE,1,1,0
2022-23,37,Man City,Brighton,314,37,FALSE,1,1,0
2022-23,37,Chelsea,Man Utd,319,37,FALSE,1,4,-3
2022-23,37,Man Utd,Chelsea,319,37,TRUE,4,1,3
2022-23,37,Bournemouth,Man Utd,361,37,TRUE,0,1,-1
2022-23,37,Man Utd,Bournemouth,361,37,FALSE,1,0,1
2022-23,37,Southampton,Brighton,362,37,FALSE,1,3,-2
2022-23,37,Brighton,Southampton,362,37,TRUE,3,1,2
2022-23,37,Crystal Palace,Fulham,363,37,FALSE,2,2,0
2022-23,37,Fulham,Crystal Palace,363,37,TRUE,2,2,0
2022-23,37,Liverpool,Aston Villa,364,37,TRUE,1,1,0
2022-23,37,Aston Villa,Liverpool,364,37,FALSE,1,1,0
2022-23,37,Chelsea,Man City,365,37,FALSE,0,1,-1
2022-23,37,Man City,Chelsea,365,37,TRUE,1,0,1
2022-23,37,Newcastle,Leicester,366,37,TRUE,0,0,0
2022-23,37,Leicester,Newcastle,366,37,FALSE,0,0,0
2022-23,37,Nott'm Forest,Arsenal,367,37,TRUE,1,0,1
2022-23,37,Arsenal,Nott'm Forest,367,37,FALSE,0,1,-1
2022-23,37,Spurs,Brentford,368,37,TRUE,1,3,-2
2022-23,37,Brentford,Spurs,368,37,FALSE,3,1,2
2022-23,37,West Ham,Leeds,369,37,TRUE,3,1,2
2022-23,37,Leeds,West Ham,369,37,FALSE,1,3,-2
2022-23,37,Everton,Wolves,370,37,FALSE,1,1,0
2022-23,37,Wolves,Everton,370,37,TRUE,1,1,0
2022-23,38,Arsenal,Wolves,371,38,TRUE,5,0,5
2022-23,38,Wolves,Arsenal,371,38,FALSE,0,5,-5
2022-23,38,Brighton,Aston Villa,372,38,FALSE,1,2,-1
2022-23,38,Aston Villa,Brighton,372,38,TRUE,2,1,1
2022-23,38,Man City,Brentford,373,38,FALSE,0,1,-1
2022-23,38,Brentford,Man City,373,38,TRUE,1,0,1
2022-23,38,Chelsea,Newcastle,374,38,TRUE,1,1,0
2022-23,38,Newcastle,Chelsea,374,38,FALSE,1,1,0
2022-23,38,Nott'm Forest,Crystal Palace,375,38,FALSE,1,1,0
2022-23,38,Crystal Palace,Nott'm Forest,375,38,TRUE,1,1,0
2022-23,38,Bournemouth,Everton,376,38,FALSE,0,1,-1
2022-23,38,Everton,Bournemouth,376,38,TRUE,1,0,1
2022-23,38,Leeds,Spurs,377,38,TRUE,1,4,-3
2022-23,38,Spurs,Leeds,377,38,FALSE,4,1,3
2022-23,38,Leicester,West Ham,378,38,TRUE,2,1,1
2022-23,38,West Ham,Leicester,378,38,FALSE,1,2,-1
2022-23,38,Fulham,Man Utd,379,38,FALSE,1,2,-1
2022-23,38,Man Utd,Fulham,379,38,TRUE,2,1,1
2022-23,38,Southampton,Liverpool,380,38,TRUE,4,4,0
2022-23,38,Liverpool,Southampton,380,38,FALSE,4,4,0
2023-24,1,Man City,Burnley,1,1,FALSE,3,0,3
2023-24,1,Burnley,Man City,1,1,TRUE,0,3,-3
2023-24,1,Nott'm Forest,Arsenal,2,1,FALSE,1,2,-1
2023-24,1,Arsenal,Nott'm Forest,2,1,TRUE,2,1,1
2023-24,1,Bournemouth,West Ham,3,1,TRUE,1,1,0
2023-24,1,West Ham,Bournemouth,3,1,FALSE,1,1,0
2023-24,1,Brighton,Luton,4,1,TRUE,4,1,3
2023-24,1,Luton,Brighton,4,1,FALSE,1,4,-3
2023-24,1,Everton,Fulham,5,1,TRUE,0,1,-1
2023-24,1,Fulham,Everton,5,1,FALSE,1,0,1
2023-24,1,Newcastle,Aston Villa,6,1,TRUE,5,1,4
2023-24,1,Aston Villa,Newcastle,6,1,FALSE,1,5,-4
2023-24,1,Sheffield Utd,Crystal Palace,7,1,TRUE,0,1,-1
2023-24,1,Crystal Palace,Sheffield Utd,7,1,FALSE,1,0,1
2023-24,1,Brentford,Spurs,8,1,TRUE,2,2,0
2023-24,1,Spurs,Brentford,8,1,FALSE,2,2,0
2023-24,1,Liverpool,Chelsea,9,1,FALSE,1,1,0
2023-24,1,Chelsea,Liverpool,9,1,TRUE,1,1,0
2023-24,1,Man Utd,Wolves,10,1,TRUE,1,0,1
2023-24,1,Wolves,Man Utd,10,1,FALSE,0,1,-1
2023-24,2,Aston Villa,Everton,11,2,TRUE,4,0,4
2023-24,2,Everton,Aston Villa,11,2,FALSE,0,4,-4
2023-24,2,Arsenal,Crystal Palace,12,2,FALSE,1,0,1
2023-24,2,Crystal Palace,Arsenal,12,2,TRUE,0,1,-1
2023-24,2,Brentford,Fulham,13,2,FALSE,3,0,3
2023-24,2,Fulham,Brentford,13,2,TRUE,0,3,-3
2023-24,2,Bournemouth,Liverpool,14,2,FALSE,1,3,-2
2023-24,2,Liverpool,Bournemouth,14,2,TRUE,3,1,2
2023-24,2,Man City,Newcastle,16,2,TRUE,1,0,1
2023-24,2,Newcastle,Man City,16,2,FALSE,0,1,-1
